id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,product_name,engagement_id,engagement_name
168,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.212505Z,2026-04-02T16:54:51.160144Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.588754Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,9ecd12c7ec4c4632c23634fd5f9bd4bbe737eea35db35a3894fce919032a1d98,118.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 113, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.580287Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.580307Z'}]",[],2,automation-hub,1,Scan #1
169,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.220816Z,2026-04-02T16:54:51.278960Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.599649Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,1b7c959dbc2984c7b982fc0e815c05305319816a507b62b01310fa50244018c1,139.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 114, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.592279Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.592298Z'}]",[],2,automation-hub,1,Scan #1
170,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.231156Z,2026-04-02T16:54:51.390916Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.611927Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,c60feb6bb62b5df5108712e436015356a1727cd8175bfcce5ccf3d0f9095e3bd,169.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 115, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.603736Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.603757Z'}]",[],2,automation-hub,1,Scan #1
171,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.241195Z,2026-04-02T16:54:51.498893Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.624010Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,d24c7e2d402f84e8d86a8f3aed417813af03edb2ea449e0117153cc173045a3c,44.0,src/utils/calculator.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 116, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.615412Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.615457Z'}]",[],2,automation-hub,1,Scan #1
172,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.251361Z,2026-04-02T16:54:51.605673Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.635377Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,66f9fbdf4c25e1ca25ae76acc0681000dd47f984609430da879d6fcef17da5ad,4.0,src/utils/logger.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 117, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.627391Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.627411Z'}]",[],2,automation-hub,1,Scan #1
173,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.260138Z,2026-04-02T16:54:51.716470Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.649043Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,7621d99e02ea5ac635a1ae41968468f88f80ac103fb0bd762875adf14fdd8174,4.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 118, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.639820Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.639843Z'}]",[],2,automation-hub,1,Scan #1
174,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.264143Z,2026-04-02T16:54:51.828609Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.662384Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,289341a891573e05157c703dc1a0e1f09ba2cc1eedb77d8135d0e84fa1e2bf79,8.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 119, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.653276Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.653296Z'}]",[],2,automation-hub,1,Scan #1
175,2026-02-21T16:03:47.547256Z,1.0,['urgent'],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.268952Z,2026-04-02T16:54:51.941508Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,0.0,0.0,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.673556Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,95a0d340e3b12aa316b51e76cebc8e750cb779506e8499b48f8d7882a2d15d78,12.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 120, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.665923Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.665944Z'}]",[],2,automation-hub,1,Scan #1
176,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.272598Z,2026-04-02T16:54:52.054963Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.684446Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,9a29d04754d7d3104f0c834d10e0a21622cc2f99e8f8c6af7831995fd8190543,3.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 121, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.677056Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.677076Z'}]",[],2,automation-hub,1,Scan #1
177,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.278404Z,2026-04-02T16:54:52.163895Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.700835Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,970f5786aa80bffcd972a3ab798d416096b90f4b6c1000c4d3dc1f76cde295ef,4.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 122, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.688536Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.688555Z'}]",[],2,automation-hub,1,Scan #1
178,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.285367Z,2026-04-02T16:54:52.283943Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.712167Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,1e17721290daedd5ebcdbec86c23fa06acb7b53e1e38a9c5b057c438189a86f1,5.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 123, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.704679Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.704699Z'}]",[],2,automation-hub,1,Scan #1
179,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.290829Z,2026-04-02T16:54:52.396875Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.723519Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,de27e477bf7ea172cb7e29f3f6327bd79fe03872193543846900959ccf0430f2,8.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 124, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.715528Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.715547Z'}]",[],2,automation-hub,1,Scan #1
180,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.295330Z,2026-04-02T16:54:52.504216Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.734734Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,3a3f9860be044a9525b3fa7bb97a01898cdaa99fe6fa6f0a821f756442197ae6,11.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 125, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.726720Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.726739Z'}]",[],2,automation-hub,1,Scan #1
181,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.301159Z,2026-04-02T16:54:52.612801Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.745712Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,7034ca40b2c65c0c4bde7f871a0f1a7d34ea13dea363aa5ca016e5154d6d55a6,15.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 126, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.738217Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.738238Z'}]",[],2,automation-hub,1,Scan #1
182,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.306964Z,2026-04-02T16:54:52.727098Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.758386Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,b3222e7d9e8bdebbd31082c007eaced00b95d6c44651d828600b8e1d19c90c6a,17.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 127, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.750551Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.750573Z'}]",[],2,automation-hub,1,Scan #1
183,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.313105Z,2026-04-02T16:54:52.834577Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.770157Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,2b007d5cd9ef3612bf195acdd77920efaf416eb4ed14f55f380a7621a2b59a31,20.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 128, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.761573Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.761592Z'}]",[],2,automation-hub,1,Scan #1
184,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.317544Z,2026-04-02T16:54:52.945800Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.781814Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,54582b1d60b6ba8509600410c27f8e650acfb82af7ecfa7c64d1586a892b2489,24.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 129, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.773950Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.773968Z'}]",[],2,automation-hub,1,Scan #1
185,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.321949Z,2026-04-02T16:54:53.062769Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.792127Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,2f795c7f3c1567f46664966e7d5b0a2064be6715b80498d4d324b0e7cbd56c7f,28.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 130, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.785086Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.785105Z'}]",[],2,automation-hub,1,Scan #1
186,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.329681Z,2026-04-02T16:54:53.173001Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.807105Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,38e811b9844c25df2677086f2646021860e968307a0abfdecbf76ba3e5d40d1c,37.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 131, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.799153Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.799172Z'}]",[],2,automation-hub,1,Scan #1
187,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.336981Z,2026-04-02T16:54:53.284715Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.827575Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,be548e67da93447f89b11be4c4354dc92b467d26b1feff379699a31a5481f891,39.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 132, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.811225Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.811274Z'}]",[],2,automation-hub,1,Scan #1
188,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.343547Z,2026-04-02T16:54:53.398783Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.847042Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,760314a9d08a6ee3c877310f5e0eabecd6a322d4cb094c8dbb34acf4b3298340,42.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 133, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.832478Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.832503Z'}]",[],2,automation-hub,1,Scan #1
189,2026-02-21T16:03:47.547256Z,1.0,"['prod', 'production']",{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.349269Z,2026-04-02T16:54:53.514140Z,No-Console-Log,2026-02-16,,2026-05-17,0,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.860159Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,603e57237e94d1a077083e0ab92c843cff9d06ebb3a361eebf3f6184867b7e6e,45.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 134, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.851690Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.851710Z'}]",[],2,automation-hub,1,Scan #1
